name	area	block	address	sale_num	build_year	mid_price	image	url	all_num
和平门生活区	碑林区	东大街	安西街100号	0		10751	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266131/	--
永宁小区56号家属院	碑林区	东大街	物资路26号	0		10785	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263206/	--
中煤科工西安院碑林小区	碑林区	东大街	建西街6号	0		8775	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1241486/	--
交通医院家属院	碑林区	西工大	大学南路326号	1		9900	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1174830/	--
中铁物资集团西北公司家属院	碑林区	李家村	友谊东路150号	2		12391	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1157005/	--
陕建一建集团和平门小区一院	碑林区	李家村	建东街39号	0		10569	https://pic1.ajkimg.com/display/ajk/c0674aef0af735caa6f8fba43352fcd7/180x135c.jpg	https://m.anjuke.com/xa/community/1061701/	492户
档案局家属院	碑林区	南大街	建国五巷57号	0	2009年	14634	https://pic1.ajkimg.com/display/ajk/22f874acbbb549fe79a9cd061b2f3bde/180x135c.jpg	https://m.anjuke.com/xa/community/407830/	36户
西安工业大学西家属院	碑林区	大差市	伞塔路46号	0		7906	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1290677/	--
市政一公司家属院	碑林区	东大街	长胜街113号	0		10533	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1285490/	--
长乐坊138号院	碑林区	东大街	北火巷	0		9918	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1281470/	--
西安市环境监察大队小区	碑林区	东大街	大学东路4号	0		10902	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1280766/	--
景龙池6号院	碑林区	大差市	窦府巷	0		9102	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1280755/	--
卧龙巷60号院	碑林区	东大街	卧龙巷60号	0		9158	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1276474/	--
南郭北路3号院	碑林区	东大街	体育馆南路	0		10645	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266139/	--
中国通信建设第二工程局北院住宅区	碑林区	东大街	邮电北巷15号	0		10783	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263717/	--
陕西省商务厅家属院(碑林)	碑林区	东大街	体育路36号	0		10180	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263203/	--
环城南路西段48号院	碑林区	东大街	环城南路西段48号	0		10656	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263204/	--
四府街51号院	碑林区	东大街	四府街51号	0		8503	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263201/	--
红缨路117号楼	碑林区	东大街	红缨路117号	0		9419	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263192/	--
西安市建二公司建东街住宅楼	碑林区	东大街	建东街15号	0		10017	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1245108/	--
西部建筑抗震勘察设计研究院家属院	碑林区	东大街	建东街153号	1		10882	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1241448/	--
长线局家属院	碑林区	南稍门	友谊西路	0		10628	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198830/	--
建材家苑	碑林区	南大街	西六道巷2号	0		10153	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198822/	--
陕西省轻工业研究设计院家属院	碑林区	西安交通大学	金水路6号	0		11919	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1152801/	--
市级机关大车家巷横巷住宅小区	碑林区	南大街	大车家巷横巷11-14号	0		13068	https://pic1.ajkimg.com/display/ajk/60b1e8a4b91676311ad5556acac5f3e0/180x135c.jpg	https://m.anjuke.com/xa/community/1062209/	108户
芦荡巷信息中心家属院	碑林区	南大街	芦荡巷9号	1		8537	https://pic1.ajkimg.com/display/ajk/f689d045f4eb39eaa1ad06b621cd1aed/180x135c.jpg	https://m.anjuke.com/xa/community/1062282/	24户
西安交通征稽家属院	碑林区	西安交通大学	咸宁西路3号	0		8800	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1311135/	--
南柳巷13号院	碑林区	东大街	南柳巷13号	0		8000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1305668/	--
邮政家属院	碑林区	体育场	二环南路东段543号	0		9000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1298853/	--
市建二公司家属院	碑林区	东大街	太乙路	0		8500	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1295175/	--
西安建工第五建筑集团有限公司家属院	碑林区	体育场	光大路	0		10190	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1292082/	--
西安市建五公司家属院	碑林区	东大街	北火巷	0		9000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291801/	--
端履门小区	碑林区	东大街	东厅门	0		12096	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291800/	--
东六道巷10号院	碑林区	东大街	东六道巷	0		11066	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291629/	--
国家林业局西北规划设计院家属院	碑林区	互助路立交	唯实路	0		8400	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291635/	--
省电研院家属院	碑林区	东大街	测绘西路	0		11388	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291637/	--
劳保公司家属院	碑林区	东大街	开通巷4号	0		7000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1290666/	--
物资公司职工住宅楼	碑林区	东大街	四民巷20号	0		8800	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1291032/	--
西安市第一市政工程公司第三分公司家属院	碑林区	互助路立交	金花北路	0		7800	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1289347/	--
塑料三厂家属院	碑林区	体育场	二环南路	0		7000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1288574/	--
铁安花园	碑林区	李家村	二环南路	0		12000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1287325/	--
文艺北路58号院	碑林区	东大街	文艺北路58号	0		8997	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1283101/	--
新庆村	碑林区	大差市	新庆巷	0		7800	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1282546/	--
省人艺家属院	碑林区	东大街	建西街	0		8767	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1280753/	--
陕建十一建集团边西街小区	碑林区	东大街	大学南路	0		9467	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1280757/	--
红光巷15号大院	碑林区	东大街	环城东路	0		7932	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1278515/	--
西安海关含光路办公区家属院	碑林区	体育场	含光北路10号	0		8216	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1278521/	--
陕西省石化厅家属院	碑林区	李家村	经九路5号	0		9983	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266142/	--
陕西省城乡规划设计研究院家属院	碑林区	互助路立交	金花北路8号	0		9038	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266127/	--
物资再生公司家属院	碑林区	东大街	东关正街28号	0		9648	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266126/	--
陕西省戏剧研究院家属院	碑林区	东大街	南关正街24号	0		9816	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1266132/	--
纺织局院	碑林区	东大街	环城南路西段43号	0		13565	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1265407/	--
西安光机所北生活区	碑林区	体育场	友谊西路337号	0		10909	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263207/	--
中煤物资公司家属院	碑林区	东大街	友谊东路268号	0		10151	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263200/	--
明胜街56号院	碑林区	东大街	明胜街56号	0		10079	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263197/	--
西安市拖拉机制造厂家属院	碑林区	大差市	东新巷1212号	0		9900	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263190/	--
明胜街52号院	碑林区	东大街	明胜街52号	0		10291	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263196/	--
盛安广场	碑林区	东大街	含光北路111号	0		11167	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263194/	--
云锦苑小区	碑林区	东大街	咸宁西路45号	0		10664	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1263188/	--
陕西省戏剧研究院家属院小区	碑林区	东大街	南关正街	0		10969	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1261791/	--
新文巷小区	碑林区	东大街	新文巷17号	0		12222	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1245111/	--
省出版社小区	碑林区	东大街	西木头市49号	0		11500	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1241442/	--
教育厅家属院	碑林区	红缨路	含光路42号	1		12096	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198834/	--
邮票公司家属院	碑林区	南稍门	友谊西路155号	0		9701	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198831/	--
和谐家园	碑林区	西安交通大学	友谊东路110号	0		9783	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198838/	--
煤田地质局一八六队家属院	碑林区	西安交通大学	太乙路279号	0		12500	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198837/	--
铁安街社区	碑林区	西安交通大学	友谊东路32号	0		12288	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198839/	--
散办家属楼	碑林区	长乐坊	金花北路126号	0		7932	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198826/	--
丝绸二厂家属院	碑林区	长乐坊	东关索罗巷32号	0		9330	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198825/	--
服务公司家属院	碑林区	南稍门	振兴路37号	0		9615	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198828/	--
陕旅汽车家属院	碑林区	南稍门	长安北路40号附8号	0		11463	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198827/	--
蝴蝶手表厂西木头市41号家属院	碑林区	南大街	西木头市	0		11162	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198821/	--
瑞丽公寓	碑林区	南大街	菊花园1号	0		9067	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198824/	--
西安市政管理处家属院	碑林区	南大街	东七道巷2号	0		10112	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198823/	--
轻工业研究设计院家属院	碑林区	西安交通大学	金水路2号	0		11886	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1198870/	--
金牛锅炉大厦	碑林区	红缨路	朱雀大街38号	0		17503	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1175518/	--
西二三道巷小区	碑林区	南大街	西二道巷2号	0		8283	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1165768/	--
信义巷25号小区	碑林区	南大街	信义巷25号	0		12037	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1161713/	--
圪塔寺工行家属院	碑林区	南大街	圪塔寺街8号	0		11051	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1160553/	--
中国农业工程勘察设计院	碑林区	西工大	太白北路95号	0		10232	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1152289/	--
中科创星万科云众创社区	碑林区	西工大	友谊西路322号	0		10000	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1088827/	--
乐居场小区A3区	碑林区	西安交通大学	建东街东段3号	0		12924	https://pic1.ajkimg.com/display/ajk/c27c44676880e88cac6ca2e22b2824e1/180x135c.jpg	https://m.anjuke.com/xa/community/1063200/	2002户
冶金家属院(碑林)	碑林区	南大街	振兴路	0		9776	https://pic1.ajkimg.com/display/ajk/62d0bfd16b8c46653afdc189de0e45f2/180x135c.jpg	https://m.anjuke.com/xa/community/1062232/	48户
饮马池50号院	碑林区	南大街	饮马池50号	0	1978年	6000	https://pic1.ajkimg.com/display/ajk/d559029dafc73194e5430a20f3007c55/180x135c.jpg	https://m.anjuke.com/xa/community/1062231/	50户
中柳巷1号家属院	碑林区	南大街	中柳巷1号	0		9916	https://pic1.ajkimg.com/display/ajk/b6293fc9ff63949a1b40defae391404a/180x135c.jpg	https://m.anjuke.com/xa/community/1062230/	80户
李家分村社区	碑林区	李家村	测绘西路49号	0		9693	https://pic1.ajkimg.com/display/ajk/f19077314d18f6df415e6925879435ac/180x135c.jpg	https://m.anjuke.com/xa/community/1062210/	78户
西安三建咸宁西路家属院	碑林区	长乐坊	咸宁西路46号	0		11600	https://pic1.ajkimg.com/display/ajk/1631ee8d3ce480aaf3e878e758916636/180x135c.jpg	https://m.anjuke.com/xa/community/1062200/	80户
中柳巷2号家属院	碑林区	南大街	中柳巷2号	0		9444	https://pic1.ajkimg.com/display/ajk/f49dacbde9ca045f82e36c46c1616929/180x135c.jpg	https://m.anjuke.com/xa/community/1062225/	36户
中柳巷3号家属院	碑林区	南大街	中柳巷3号	0		9577	https://pic1.ajkimg.com/display/ajk/535452d8c8ad5db7f866a4a5ab33d38f/180x135c.jpg	https://m.anjuke.com/xa/community/1062224/	112户
南郭路159号院	碑林区	南稍门	南郭路159号	0		8383	https://pic1.ajkimg.com/display/ajk/e3fe0bba3298c9e8859136635b3b0905/180x135c.jpg	https://m.anjuke.com/xa/community/1062277/	30户
南郭路153号院	碑林区	南稍门	南郭路153号	0		11221	https://pic1.ajkimg.com/display/ajk/1e9fcbac725b20117bee69c61245f976/180x135c.jpg	https://m.anjuke.com/xa/community/1062280/	30户
南郭路155号院	碑林区	南稍门	南郭路155号	0		8383	https://pic1.ajkimg.com/display/ajk/870de5373247c80e07bb6fe5d6413021/180x135c.jpg	https://m.anjuke.com/xa/community/1062279/	30户
南郭路157号院	碑林区	南稍门	南郭路157号	0		8383	https://pic1.ajkimg.com/display/ajk/cefe5b8426b4e009bba0913d70e85612/180x135c.jpg	https://m.anjuke.com/xa/community/1062278/	30户
体育馆东路17号院	碑林区	南稍门	体育馆东路17号	0		9595	https://pic1.ajkimg.com/display/ajk/5dbcc695992e7eac5f737221a5f5e0f2/180x135c.jpg	https://m.anjuke.com/xa/community/1062294/	30户
敬业大厦	碑林区	李家村	文艺北路171号	0		10447	https://pic1.ajkimg.com/display/ajk/f8905b948aa54a90ffa9869774e076ac/180x135c.jpg	https://m.anjuke.com/xa/community/1061691/	580户
鸿翔大厦	碑林区	长乐坊	兴庆路	0		10416	https://pic1.ajkimg.com/display/ajk/db4462e73fb8efcc320f74c6c1b9758e/180x135c.jpg	https://m.anjuke.com/xa/community/1062244/	98户
就业局家属院	碑林区	长乐坊	咸宁西路	0	2009年	7283	https://pic1.ajkimg.com/display/ajk/e7e4cf7d3761f926b2f229679793e2bb/180x135c.jpg	https://m.anjuke.com/xa/community/1062248/	36户
陕建三建集团1号楼	碑林区	长乐坊	建东街68号	0		10482	https://pic1.ajkimg.com/display/ajk/8e4af87565f51cfedaa77b84ecd9c280/180x135c.jpg	https://m.anjuke.com/xa/community/1062236/	50户
西安市第一保育院家属院	碑林区	南大街	长胜街62号	0		10851	https://pic1.ajkimg.com/display/ajk/14d270e01c50153eb99f32db3ff97e9c/180x135c.jpg	https://m.anjuke.com/xa/community/1062234/	78户
东木头市144号家属院	碑林区	南大街	东木头144号	0		9000	https://pic1.ajkimg.com/display/ajk/97e3ecedb74965081701054a61c62811/180x135c.jpg	https://m.anjuke.com/xa/community/1062239/	70户
未来出版社家属院	碑林区	南大街	东木头市190号	0		10606	https://pic1.ajkimg.com/display/ajk/9e0d2a44bdf55521be231d44e8b5a15e/180x135c.jpg	https://m.anjuke.com/xa/community/1062261/	42户
东五道巷小区	碑林区	南大街	东五道巷1号	0		12195	https://pic1.ajkimg.com/display/ajk/08a4367dd21515c9ebf696a288c1bee8/180x135c.jpg	https://m.anjuke.com/xa/community/1062260/	56户
大车家巷44号院	碑林区	南大街	大车家巷	0		10483	https://pic1.ajkimg.com/display/ajk/8bb54d5ee156ad80a5e9ebb5421830f2/180x135c.jpg	https://m.anjuke.com/xa/community/1062263/	23户
文艺北路76号院	碑林区	南稍门	文艺北路76号	0		9117	https://pic1.ajkimg.com/display/ajk/3d86e28bf99c11931f2c14f15c93eea4/180x135c.jpg	https://m.anjuke.com/xa/community/1062253/	40户
鹏博大厦	碑林区	李家村	雁塔中路19号	0		17016	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1048445/	--
社学巷小区	碑林区	南大街	东厅门63号	0		11515	https://pic1.ajkimg.com/display/ajk/c0eda7df2ef2dc3b86629e887be1fe36/180x135c.jpg	https://m.anjuke.com/xa/community/1045945/	210户
旅游局家属院	碑林区	南稍门	长安北路15号	0		13313	https://pic1.ajkimg.com/display/ajk/f46c2457d7b6fa773729e87316ecca8d/180x135c.jpg	https://m.anjuke.com/xa/community/1045944/	84户
陕西国际会展大厦	碑林区	南稍门	长安北路1号	0		9641	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1042264/	--
西北有色地质勘查局家属院	碑林区	红缨路	雁塔中路78号	0		11282	https://pic1.ajkimg.com/display/ajk/e9f19b147075d5d350f28dc85f2cd7b2/180x135c.jpg	https://m.anjuke.com/xa/community/1040534/	732户
旅游汽车公司家属院	碑林区	南稍门	长安北路34号	0		13126	https://pic1.ajkimg.com/display/ajk/662c6b897d0de062f2f21267a0f05437/180x135c.jpg	https://m.anjuke.com/xa/community/1033855/	126户
碑林区城市管理局家属院	碑林区	李家村	测绘西路95号	0		9056	https://pic1.ajkimg.com/display/ajk/6d3e9c7d3779d342dcf0e1a16ebd23b1/180x135c.jpg	https://m.anjuke.com/xa/community/1033646/	48户
长乐嘉韵	碑林区	长乐坊	环城东路,近伍道十字西街	0		12138	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/1027787/	167户
端里门	碑林区	南大街	东大街,近端履门	0		11730	https://pic1.ajkimg.com/display/ajk/c2c04f5e5e6a4fc95ee18d094b8f3a95/180x135c.jpg	https://m.anjuke.com/xa/community/1024391/	1058户
文艺小区2号综合楼	碑林区	李家村	文艺路188号	0		14197	https://pic1.ajkimg.com/display/ajk/c795e3600a93967d77459e2118f04c92/180x135c.jpg	https://m.anjuke.com/xa/community/1006889/	187户
帝源豪庭大厦	碑林区	西安交通大学	交大街2号	0		8000	https://pic1.ajkimg.com/display/ajk/e6a961effad9b7054af9bc9adac4c57c/180x135c.jpg	https://m.anjuke.com/xa/community/995912/	324户
长鑫大厦	碑林区	南稍门	南关正街95号	0	2006年	9596	https://pages.anjukestatic.com/usersite/touch/img/global/defaultImg/list-deft-img.png	https://m.anjuke.com/xa/community/951946/	--
西工大西湖小区	碑林区	西工大	友谊西路127号	0		10666	https://pic1.ajkimg.com/display/ajk/f4b77b149714ed884ac6b1e7ad167fa9/180x135c.jpg	https://m.anjuke.com/xa/community/951701/	176户
乐府国际公寓	碑林区	李家村	文艺北路165号	0	2011年	13762	https://pic1.ajkimg.com/display/ajk/06a7d3f8d7712253b23331a2ef2fe85c/180x135c.jpg	https://m.anjuke.com/xa/community/952010/	521户
大湘子庙街3号院	碑林区	南大街	湘子庙街3号	1		11699	https://pic1.ajkimg.com/display/ajk/ce1f747c44e1d592a42c1fe7df49f2af/180x135c.jpg	https://m.anjuke.com/xa/community/951880/	124户
电信家属院	碑林区	红缨路	含光路中段29号	0	2005年	11607	https://pic1.ajkimg.com/display/ajk/a00f5b08f4539d63ffa6bbcf12a4b90a/180x135c.jpg	https://m.anjuke.com/xa/community/951881/	68户
嘉美大厦	碑林区	红缨路	友谊西路166号	0	2005年	12152	https://pic1.ajkimg.com/display/ajk/e79cafe81cc647607a3f2ca252af97f4/180x135c.jpg	https://m.anjuke.com/xa/community/946460/	137户
秦晋商务大厦	碑林区	西安交通大学	乐南路47号	0	2005年	8000	https://pic1.ajkimg.com/display/ajk/001c460dc748680cfd68b178ffc00a5d/180x135c.jpg	https://m.anjuke.com/xa/community/925725/	198户
铭爵大厦	碑林区	长乐坊	更新街13号	0	2007年	9055	https://pic1.ajkimg.com/display/ajk/37b113533e64656e1d29ce483dd86b62/180x135c.jpg	https://m.anjuke.com/xa/community/913082/	--
轻工设计院家属院	碑林区	和平路	东关正街	0	2003年	8285	https://pic1.ajkimg.com/display/ajk/6edcd460c3368f673bfc9d1b64d549bb/180x135c.jpg	https://m.anjuke.com/xa/community/879455/	84户
太乙路小区	碑林区	西安交通大学	太乙路	0		12857	https://pic1.ajkimg.com/display/ajk/3106b855b37a853d23605d9c109f3dbc/180x135c.jpg	https://m.anjuke.com/xa/community/426823/	408户
中铁一局集团李家村东院住宅区	碑林区	太乙路	雁塔北路	0	2015年	17021	https://pic1.ajkimg.com/display/ajk/e2b13b19758065960a4ac1093ce28cdc/180x135c.jpg	https://m.anjuke.com/xa/community/657456/	236户
政治学院家属院	碑林区	小雁塔	朱雀大街北段19号	0		10067	https://pic1.ajkimg.com/display/ajk/fb5ad017a62d49aa1bbcc05448ca2df3/180x135c.jpg	https://m.anjuke.com/xa/community/409097/	576户
中国通信建设第二工程局家属东院	碑林区	红缨路	红缨路149号	0	2015年	10000	https://pic1.ajkimg.com/display/ajk/4af4771a7492a5ed71986e3b6d1fe047/180x135c.jpg	https://m.anjuke.com/xa/community/831179/	164户
紫荆苑	碑林区	和平路	长胜街7号	0	2004年	9576	https://pic1.ajkimg.com/display/ajk/b202cd4c66ce48841fde556850e988d1/180x135c.jpg	https://m.anjuke.com/xa/community/274469/	150户
长乐村	碑林区	南大街	和平路	0	2008年	11111	https://pic1.ajkimg.com/display/ajk/3a56d013ddb5814d714a91d27ff33baf/180x135c.jpg	https://m.anjuke.com/xa/community/831092/	170户
紫晶大厦	碑林区	文艺路	友谊东路436号	0	2011年	11500	https://pic1.ajkimg.com/display/ajk/4bd232b3f925d8abbbef9c939090d371/180x135c.jpg	https://m.anjuke.com/xa/community/580024/	54户
御览长安	碑林区	环城南路	环城南路	0	2012年	9467	https://pic1.ajkimg.com/display/ajk/9a45705d6f92029ce656cc8bf7651dac/180x135c.jpg	https://m.anjuke.com/xa/community/398458/	226户
永乐大厦	碑林区	长乐坊	永乐路	0		8636	https://pic1.ajkimg.com/display/ajk/26d66bb0ff6a2b1e1c7110d911705efd/180x135c.jpg	https://m.anjuke.com/xa/community/830951/	168户
永宁国际	碑林区	环城南路	永宁路	0	2009年	11046	https://pic1.ajkimg.com/display/ajk/7eeb11989cce03d6ca5bab31ea11c2e6/180x135c.jpg	https://m.anjuke.com/xa/community/830957/	500户
永宁馨园	碑林区	环城南路	南关正街8号	0	2008年	9076	https://pic1.ajkimg.com/display/ajk/9fca6c2f5eb5369321eb0dd930486e0c/180x135c.jpg	https://m.anjuke.com/xa/community/274674/	40户
义海国际	碑林区	南大街	和平路	0	2014年	8925	https://pic1.ajkimg.com/display/ajk/6e64057e88fcf251c878bc8a85a033da/180x135c.jpg	https://m.anjuke.com/xa/community/766476/	15户
艺品华庭	碑林区	东大街	体育馆东路188号	0		12000	https://pic1.ajkimg.com/display/ajk/6c7e78428969638d5738e610945c46d9/180x135c.jpg	https://m.anjuke.com/xa/community/274400/	120户
长安信息家属院	碑林区	文艺路	乐居场路	0	1998年	9136	https://pic1.ajkimg.com/display/ajk/3d3035141079e85b3a9a9dda7c455e36/180x135c.jpg	https://m.anjuke.com/xa/community/372157/	144户
邮政局家属院	碑林区	长乐坊	南牌楼巷	0	2015年	10422	https://pic1.ajkimg.com/display/ajk/9f97f54c939d5332663fc237d12a3d4a/180x135c.jpg	https://m.anjuke.com/xa/community/299101/	114户
